Provider,product,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price,internal_egress,external_egress,CPU,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Google,S164,2.68975,0.080408,0.566,0.1,0.368,0,0.0684932,1.5068,5000,10000,8,32,1000,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,US,yes,yes,yes,yes
Google,S165,4.86467,1.02704,0.566,0.1,0.736,0.17536,0.0684932,2.1918,5000,20000,16,64,1000,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S166,4.61721,0.821632,0.566,0.1,0.736,0.1333,0.0684932,2.1918,5000,20000,16,64,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S167,4.36045,0.5648736,0.566,0.1,0.736,0.1333,0.0684932,2.1918,5000,20000,16,64,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S168,3.11328,0.160816,0.566,0.1,0.026191,0,0.0684932,2.1918,5000,20000,16,64,1000,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,US,yes,yes,yes,yes
Google,S169,8.72317,2.05408,0.566,0.1,0.049634,0.35072,0.1232877,5.4795,9000,50000,32,128,1000,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,yes,US,yes,yes,yes,yes
Google,S170,9.647,1.643264,0.566,0.1,1.472,0.263,0.1232877,5.4795,9000,50000,32,128,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S171,9.13349,1.1297472,0.566,0.1,1.472,0.263,0.1232877,5.4795,9000,50000,32,128,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S172,4.7747,0.321632,0.566,0.1,1.472,0,0.1232877,2.1918,9000,20000,32,128,1000,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,US,yes,yes,yes,yes
Google,S173,1.01755,0.1796888,0.566,0.1,0.092,0.02192,0.000411,0.0575,30,300,2,8,1000,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,yes,Asia,yes,yes,yes,yes
Google,S174,0.9597,0.1437512,0.566,0.1,0.092,0,0.000411,0.0575,30,300,2,8,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S175,0.91477,0.0988292,0.566,0.1,0.092,0,0.000411,0.0575,30,300,2,8,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S176,0.83605,0.020102,0.566,0.1,0.092,0,0.000411,0.0575,30,300,2,8,1000,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S177,1.43599,0.4695552,0.566,0.1,0.184,0,0.0013699,0.1151,100,600,4,32,1000,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S178,1.93934,0.3756448,0.566,0.1,0.184,0,0.0013699,0.7123,100,4000,4,32,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S179,1.29596,0.2582568,0.04,0.1,0.184,0,0.0013699,0.7123,100,4000,4,32,300,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S180,1.0779,0.040204,0.04,0.1,0.184,0,0.0013699,0.7123,100,4000,4,32,300,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S181,2.66731,0.7187552,0.04,0.1,0.014034,0,0.0136986,1.7808,1000,10000,8,32,300,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,yes,Asia,yes,yes,yes,yes
Google,S182,2.52356,0.5750048,0.04,0.1,0.014034,0,0.0136986,1.7808,1000,10000,8,32,300,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,yes,Asia,yes,yes,yes,yes
Google,S183,2.70004,0.3953168,0.04,0.1,0.014034,0,0.0136986,2.137,1000,12000,8,32,300,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,yes,Asia,yes,yes,yes,yes
Google,S184,2.71389,0.080408,0.04,0.1,0.014034,0,0.0136986,2.4658,1000,20000,8,32,300,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,yes,Asia,yes,yes,yes,yes
Google,S185,0.58601,0.2039312,0.1133,0.1,0.003987,0,0.000411,0.1644,30,1000,2,8,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S186,0.50771,0.1256262,0.1133,0.1,0.003987,0,0.000411,0.1644,30,1000,2,8,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S187,0.49424,0.112162,0.1133,0.1,0.003987,0,0.000411,0.1644,30,1000,2,8,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S189,0.79449,0.4078624,0.1133,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S190,0.63788,0.2512524,0.1133,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S191,0.61095,0.224324,0.1133,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S193,2.65129,0.8157248,0.1133,0.1,0.014034,0.08768,0.0136986,1.5068,1000,10000,8,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,yes,South America,yes,yes,yes,yes
Google,S194,2.31599,0.5025048,0.1133,0.1,0.014034,0.0656,0.0136986,1.5068,1000,10000,8,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,yes,South America,yes,yes,yes,yes
Google,S195,2.26213,0.448648,0.1133,0.1,0.014034,0.0656,0.0136986,1.5068,1000,10000,8,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,yes,South America,yes,yes,yes,yes
Google,S196,1.78882,0.127642,0.0266,0.1,0.014034,0,0.0136986,1.5068,1000,10000,8,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,yes,South America,yes,yes,yes,yes
Google,S197,2.50786,0.850944,0.0266,0.1,0.026191,0.17536,0.0136986,1.3151,1000,12000,16,64,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S198,2.16254,0.53608,0.0266,0.1,0.026191,0.1312,0.0273973,1.3151,2000,12000,16,64,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S199,2.00937,0.382912,0.0266,0.1,0.026191,0.1312,0.0273973,1.3151,2000,12000,16,64,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S200,1.75054,0.255283,0.0266,0.1,0.026191,0,0.0273973,1.3151,2000,12000,16,64,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,South America,yes,yes,yes,yes
Google,S201,5.96628,1.701888,0.0266,0.1,1.472,0.35072,0.1232877,2.1918,9000,20000,32,128,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S202,5.24823,1.07216,0.0266,0.1,1.472,0.2624,0.1232877,2.1918,9000,20000,32,128,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S203,4.94189,0.765824,0.0266,0.1,1.472,0.2624,0.1232877,2.1918,9000,20000,32,128,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S204,4.42423,0.510566,0.0266,0.1,1.472,0,0.1232877,2.1918,9000,20000,32,128,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,South America,yes,yes,yes,yes
Microsoft,AKS1,1.79788,0.595,0.00425,0,0,0,0,1.1986,5000,10000,12,48,100,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS2,1.84588,0.643,0.00425,0,0,0,0,1.1986,5000,10000,12,48,100,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS3,1.58663,0.348,0.04,0,0,0,0,1.1986,5000,10000,12,48,100,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS4,1.63463,0.396,0.04,0,0,0,0,1.1986,5000,10000,12,48,100,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS5,1.42688,0.224,0.00425,0,0,0,0,1.1986,9000,10000,12,48,100,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS6,3.68721,0.272,0.00425,0,0,0,0,3.411,9000,30000,12,48,100,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS8,4.23996,0.794,0.035,0,0,0,0,3.411,9000,30000,16,64,1000,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS9,3.97396,0.528,0.035,0,0,0,0,3.411,9000,30000,16,64,1000,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS10,2.02032,0.363,0.3319,0.1,0,0,0.0273973,1.198,1000,10000,16,64,1000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS11,3.08232,1.425,0.3319,0.1,0,0,0.0273973,1.198,1000,10000,8,64,1000,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS12,2.07505,1.15,0.3319,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,1000,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS13,1.78505,0.86,0.3319,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,1000,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS14,1.22695,0.57,0.0638,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS15,0.99895,0.342,0.0638,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS16,0.88495,0.228,0.0638,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS17,1.82615,0.57,0.663,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS18,1.59815,0.342,0.663,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS19,1.48415,0.228,0.663,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS20,1.59495,0.938,0.0638,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS21,1.36695,0.71,0.0638,0.1,0,0,0.0136986,0.4795,1000,4000,8,64,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS22,1.26665,0.596,0.0638,0.1,0,0,0.0273973,0.4795,2000,4000,8,64,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS23,2.86538,0.938,0.663,0.1,0,0,0.0273973,1.137,2000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS24,2.63738,0.71,0.663,0.1,0,0,0.0273973,1.137,2000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS25,2.52338,0.596,0.663,0.1,0,0,0.0273973,1.137,2000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS26,7.39602,1.424,0.0638,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS27,6.82602,0.854,0.0638,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS28,6.54202,0.57,0.0638,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS29,7.99522,1.424,0.663,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS30,7.42522,0.854,0.663,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS31,7.14122,0.57,0.663,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS32,8.26172,2.344,0.0095,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,300,yes,yes,horizontal,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS33,7.69172,1.774,0.0095,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,300,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS34,7.40772,1.49,0.0095,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,300,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS35,8.35122,2.344,0.099,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,300,yes,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS36,7.78122,1.774,0.099,0.1,0,0,0.1232877,5.6849,9000,50000,20,160,300,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS37,7.51092,1.49,0.099,0.1,0,0,0.1369863,5.6849,10000,50000,20,160,300,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS38,3.19503,1.425,0.0125,0.1,0,0,0.0136986,1.6438,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS39,2.92003,1.15,0.0125,0.1,0,0,0.0136986,1.6438,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS40,2.63003,0.86,0.0125,0.1,0,0,0.0136986,1.6438,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS41,2.45938,1.096,0.099,0.1,0,0,0.0273973,1.137,2000,10000,8,64,300,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS42,2.24338,0.88,0.099,0.1,0,0,0.0273973,1.137,2000,10000,8,64,300,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS43,2.02338,0.66,0.099,0.1,0,0,0.0273973,1.137,2000,10000,8,64,300,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS44,3.23403,1.096,0.0125,0.1,0.368,0,0.0136986,1.6438,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,Standard,Windows,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS45,3.01803,0.88,0.0125,0.1,0.368,0,0.0136986,1.6438,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,Standard,Windows,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS46,2.79803,0.66,0.0125,0.1,0.368,0,0.0136986,1.6438,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,Standard,Windows,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS47,3.11228,1.096,0.12875,0.1,0.13,0,0.0136986,1.6438,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS48,2.89628,0.88,0.12875,0.1,0.13,0,0.0136986,1.6438,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS49,2.67628,0.66,0.12875,0.1,0.13,0,0.0136986,1.6438,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS50,5.62175,2.112,0.0166,0,0,0,0,3.4932,5000,30000,32,128,500,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS51,4.77675,1.267,0.0166,0,0,0,0,3.4932,5000,30000,32,128,500,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS52,4.31275,0.803,0.0166,0,0,0,0,3.4932,9000,30000,32,128,500,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS53,5.81965,2.112,0.2145,0,0,0,0,3.4932,9000,30000,32,128,500,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS54,4.97465,1.267,0.2145,0,0,0,0,3.4932,9000,30000,32,128,500,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS55,4.51065,0.803,0.2145,0,0,0,0,3.4932,9000,30000,32,128,500,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS56,7.09375,3.584,0.0166,0,0,0,0,3.4932,9000,30000,32,128,500,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS57,8.37204,2.739,0.0166,0,0,0,0,5.6164,9000,50000,32,128,500,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS58,7.90804,2.275,0.0166,0,0,0,0,5.6164,9000,50000,32,128,500,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS59,9.41494,3.584,0.2145,0,0,0,0,5.6164,10000,50000,32,128,500,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS60,8.56994,2.739,0.2145,0,0,0,0,5.6164,10000,50000,32,128,500,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS61,8.10594,2.275,0.2145,0,0,0,0,5.6164,10000,50000,32,128,500,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,RH1,7.75782,1.604,0.3319,0,0,0,0.1369863,5.6849,10000,50000,32,128,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH2,2.56648,1.0702,0.3319,0,0,0,0.0273973,1.137,2000,10000,16,64,1000,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH3,2.25938,0.722,0.3319,0,0,0,0.0684932,1.137,5000,10000,16,64,1000,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH4,3.84033,1.74,0.4291,0,0,0,0.0273973,1.6438,2000,10000,16,64,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH5,3.19223,1.0919,0.4291,0,0,0,0.0273973,1.6438,2000,10000,16,64,1000,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH6,2.14776,0.7023,0.0208,0,0,0,0.0273973,1.3973,2000,12000,16,64,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH7,2.99746,1.552,0.0208,0,0,0,0.0273973,1.3973,2000,12000,16,64,500,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH8,2.34948,0.979,0.165,0,0,0,0.0684932,1.137,5000,10000,16,64,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH9,2.01858,0.6481,0.165,0,0,0,0.0684932,1.137,5000,10000,16,64,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH10,0.52813,0.391,0.0159,0,0,0,0.0013699,0.1199,100,1000,4,16,500,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH11,0.39053,0.2534,0.0159,0,0,0,0.0013699,0.1199,100,1000,4,16,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH12,0.30263,0.1655,0.0159,0,0,0,0.0013699,0.1199,100,1000,4,16,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH13,0.67123,0.385,0.165,0,0,0,0.0013699,0.1199,100,1000,4,16,500,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH14,0.54123,0.255,0.165,0,0,0,0.0013699,0.1199,100,1000,4,16,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH15,0.45403,0.1678,0.165,0,0,0,0.0013699,0.1199,100,1000,4,16,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH16,0.62155,0.435,0.0208,0,0,0,0.0013699,0.1644,100,1000,4,16,500,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH17,0.45746,0.2668,0.0208,0,0,0,0.0054795,0.1644,400,1000,4,16,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH18,0.36496,0.1743,0.0208,0,0,0,0.0054795,0.1644,400,1000,4,16,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH19,9.25782,3.104,0.3319,0,0,0,0.1369863,5.6849,10000,50000,32,128,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH20,8.11182,1.958,0.3319,0,0,0,0.1369863,5.6849,10000,50000,32,128,1000,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH21,4.03906,1.2962,0.3319,0,0,0,0.1369863,2.274,10000,20000,32,128,1000,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH22,5.53096,3.08,0.04,0,0,0,0.1369863,2.274,10000,20000,32,128,1000,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH23,4.46496,2.0381,0.0159,0,0,0,0.1369863,2.274,10000,20000,32,128,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH24,3.76856,1.3417,0.0159,0,0,0,0.1369863,2.274,10000,20000,32,128,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH25,6.10755,3.48,0.1618,0,0,0,0.1369863,2.3288,10000,20000,32,128,500,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH26,4.81135,2.1838,0.1618,0,0,0,0.1369863,2.3288,10000,20000,32,128,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH27,4.03205,1.4045,0.1618,0,0,0,0.1369863,2.3288,10000,20000,32,128,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
